"","x"
"105",0.810259175124386
"106",0.444196420773084
"107",-1.39215494791491
"108",-0.589224817659202
"109",-1.75027127757615
"110",-2.34318087081622
"111",-0.37827481722911
"112",0.880870674502955
"113",-0.341697209961241
"114",0.470685143495958
"115",1.60609522163615
"116",-1.05379441059461
"117",-1.12289322991656
"118",1.08467169795033
"119",-1.30699213825547
"120",-3.05892083497467
"121",1.52131339267281
"122",1.14835057381903
"123",-2.11394879713839
"124",-0.730796751008328
"125",-0.949052331015524
"126",-1.17788606403883
"127",-0.0352820898430251
"128",1.30189234242623
"129",-0.373847133748432
"130",-1.21605516573391
"131",0.733867819490352
"132",-1.40029551725645
"133",-2.81744868028756
"134",-1.11128098318509
"135",1.27679975867156
"136",1.79734420242779
"137",-0.603847372461765
"138",-0.948266477068575
"139",1.82997656011612
"140",0.72694536507586
"141",0.584234812527945
"142",0.0905141639561094
"143",-0.636998438758386
"144",0.92132149240991
"145",-0.08370134108715
"146",-1.07086286775215
"147",-0.0622331219025472
"148",-2.67542844520994
"149",-0.546842751970056
"150",1.29678380929334
"151",-0.183554082586583
"152",-0.796003744729182
"153",-0.617926671777675
"154",0.939182406152959
"155",1.60637041663031
"156",-1.43275880144132
"157",-1.83126272038943
"158",-0.206188615769706
"159",-1.44787224025629
"160",-2.59674437445442
"161",-0.31269288918168
"162",-0.22691889601293
"163",1.24017094065424
"164",3.05392287989619
"165",-0.654130818657565
"166",-3.22674074635951
"167",0.806958644303438
"168",2.84175594743411
"169",-0.40586160923314
"170",-0.699665308370333
"171",-0.795842764935912
"172",0.755553989491036
"173",1.58864235671947
"174",0.584990865229681
"175",0.465658417735344
"176",0.801705278767707
"177",1.53431592110282
"178",-1.88198597401016
"179",0.377597127417096
"180",-0.40130883408586
"181",-2.85622846274611
"182",0.877654277867009
"183",-0.164849516627339
"184",1.3240627140783
"185",1.22030067018944
"186",-1.09160682265063
"187",-0.810145669048002
"188",0.368062660424115
"189",1.01206408194151
"190",-0.317275771561367
"191",-0.474777146288283
"192",1.20236114082611
"193",1.16730892604009
"194",1.5215394872842
"195",-0.357027002187169
"196",-1.26829332553091
"197",-0.546546146060364
"198",-0.892863957868561
"199",-0.535031210847121
"200",0.892987163386537
"201",1.37576599050692
"202",-0.404852974177929
"203",0.408583811445706
"204",0.95787077811401
"205",2.14882936912408
"206",2.66309529398575
"207",-0.0718611552283499
"208",0.394906041881934
"209",-0.227939184541335
"210",-1.43690581840345
"211",-0.788825509786216
"212",0.115474651722167
"213",-0.354908855979056
"214",-2.23938086232021
"215",0.589079665831245
"216",1.5874992215505
"217",0.826321823414824
"218",1.68204069082036
"219",0.620466253184756
"220",1.38378331912218
"221",1.69380051503335
"222",-0.623309006300839
"223",-0.879135227535596
"224",-0.970162249392747
"225",0.484549065739742
"226",-0.45995272925881
"227",-1.1316123175531
"228",0.824335818034876
"229",-0.272197524498779
"230",-0.315623422381418
"231",0.892588550037008
"232",0.499437758443889
"233",-1.69519588734365
"234",-0.925798650289756
"235",1.22031420998161
"236",0.909298798296475
"237",-0.76432690760759
"238",-2.51361450897134
"239",-0.395659696609891
"240",0.880584929687619
"241",0.719649005337261
"242",0.293132563816412
"243",0.0563737619132228
"244",-0.331481248363738
"245",-0.522421454253998
"246",0.108163914771037
"247",1.89118238555612
"248",0.213607221726862
"249",0.320136418133338
"250",-0.138613938005304
"251",-1.09007948614134
"252",0.205766472810034
"253",0.110100153083987
"254",0.429581791776751
"255",1.09378049620166
"256",-1.15986237573534
"257",-0.703896118468584
"258",-0.680406746815924
"259",1.82914418495253
"260",1.02242974815817
"261",0.489996624714088
"262",0.968370547200947
"263",-0.880181844303509
"264",0.996166797806519
"265",-1.42401409583978
"266",-2.24773183432565
"267",1.0938414052066
"268",0.374307839511576
"269",-1.2271111233156
"270",0.261019970229964
"271",0.717591481036484
"272",-1.72684652442451
"273",-1.93435721038889
"274",-0.151244792892276
"275",1.49679682797644
"276",-0.249340752447665
"277",-2.53768742894598
"278",0.0857018674318852
"279",3.31237291366565
"280",3.09951284479179
"281",-0.783648343229425
"282",-1.75142616460832
"283",-0.200102489744662
"284",0.24139880377709
"285",0.809158787508146
"286",1.38657316356111
"287",1.35321288429147
"288",0.41383833355723
"289",-1.12606831809039
"290",0.326161552889634
"291",1.41338676221909
"292",0.723060308714723
"293",-1.88440545020805
"294",-1.83907551791684
"295",2.05441833789471
"296",-0.0194957480306737
"297",0.165104259252966
"298",0.00352668755860491
"299",-1.97764517778481
"300",0.239252208403979
"301",1.53795559170274
"302",-0.68440474126362
"303",-0.772721687829348
"304",-0.39176436775728
"305",-1.40913143997836
"306",0.28394519044999
"307",-0.632892045389245
"308",0.568903828837282
"309",1.39389788105534
"310",0.195358473477256
"311",0.554393891303676
"312",-1.29995127276677
"313",1.36649641499588
"314",3.058131865858
"315",-0.969250717818151
"316",-0.907490809345744
"317",0.368012317147234
"318",-0.829713226825956
"319",-1.32252328092428
"320",-0.453504527029211
"321",-0.328837299544301
"322",0.412875036688226
"323",0.864450437237314
"324",-0.328004905609769
"325",-2.04263114361392
"326",-2.25042114313008
"327",0.930453701840745
"328",2.03274226017324
"329",-0.0815481606733419
"330",0.365657290533891
"331",-0.602450743298191
"332",-1.58499983361637
"333",-0.173604191860671
"334",-1.0954315424071
"335",-1.76539246693627
"336",-0.225712226676673
"337",-0.52338867676356
"338",2.40792743336419
"339",0.282809971213794
"340",-1.09293652825403
"341",1.41642249761852
"342",-2.78851327410951
"343",-1.42866855879458
"344",-0.808358113938691
"345",0.504125050415034
"346",1.44349672155263
"347",1.74114185913537
"348",-0.214133471914434
"349",0.0952670425760785
"350",-0.89504478032731
"351",-1.61430872186037
"352",0.215315329428316
"353",-1.27908563974916
"354",-2.0570771611285
"355",0.608802368309395
"356",-0.046649057604075
"357",-0.919576967647314
"358",0.147936813053019
"359",0.522227104873416
"360",-0.797848590603447
"361",0.154263964512072
"362",0.658330678248992
"363",-2.63598156243916
"364",-0.332005215668849
"365",2.50804024500008
"366",-1.05835231813828
"367",0.329813413492632
"368",1.91389914915043
"369",0.082684905873008
"370",0.733432802226669
"371",0.318713952090896
"372",-0.3518396409544
"373",-0.00551584946447151
"374",-0.997701010996559
"375",-1.43610479899238
"376",0.804381380211339
"377",1.46399372433072
"378",0.377740177296981
"379",0.617432625900334
"380",1.90099630467222
"381",-1.11845653486859
"382",-2.2202782236287
"383",1.28267388769472
"384",0.473749209462466
"385",2.28520839945493
"386",0.53025043259345
"387",-1.44895139535199
"388",1.26202139678905
"389",0.493193251404631
"390",-0.106645587524752
"391",-1.25961260859215
"392",-1.64962888745
"393",1.96287996334427
"394",2.04965091541265
"395",-0.458564302785884
"396",-2.12375066584498
"397",-1.17252528044994
"398",-0.0196131216911154
"399",1.50154713960577
"400",1.4801263910874
"401",0.822998518252932
"402",0.459416730051284
"403",-0.592551669953188
"404",1.74412522115784
"405",0.0361447386162475
"406",-2.43620520525297
"407",-0.648508678296895
"408",-0.682100966564669
"409",0.477618153045329
"410",-0.572899414136674
"411",-3.8928602497655
"412",-0.267219541918362
"413",-0.633168427299357
"414",-1.47074316109089
"415",0.788253966138139
"416",0.683371889175026
"417",-0.0275483871246123
"418",-0.212891093629684
"419",-1.48994735791729
"420",2.77677548042369
"421",1.18790748007068
"422",-1.0071946878786
"423",0.844705688075247
"424",-0.223091257506944
"425",0.487089406574352
"426",0.790400289810387
"427",-0.851620414917527
"428",-3.77289208432369
"429",-2.59442217326096
"430",-0.980770475878365
"431",-0.237525841517796
"432",1.84828387870041
"433",0.160067992620651
"434",-0.16074554299695
"435",-0.274706292461247
"436",-0.233865554699453
"437",-1.21769170086858
"438",0.880495833256574
"439",0.76213654878593
"440",-1.85592076246017
"441",0.0415160770688717
"442",0.415232865366001
"443",0.281006365325456
"444",0.696103924245197
"445",-2.06985503900326
"446",-2.24637497698817
"447",0.720479987045139
"448",0.151150871726783
"449",0.824795233119423
"450",1.81735001146866
"451",1.35328326598081
"452",-0.796252234372387
"453",0.851343664496622
"454",2.20211085015379
"455",-1.89631514670482
"456",-0.659167916042224
"457",0.478666112853354
"458",0.579070684357835
"459",0.191496206589186
"460",-2.07229062289829
"461",-0.992537680313663
"462",-0.0488725282982212
"463",-0.137582480866764
"464",1.18414539628927
"465",-1.14918406637051
"466",-1.50328444120078
"467",0.0235846515835431
"468",-1.31844928813252
"469",-1.24499305676634
"470",0.589147182255172
"471",1.24118639785481
"472",-0.857850195466574
"473",-0.855468738196674
"474",-0.754727043995713
"475",0.144313365154982
"476",2.11033649832326
"477",1.46166320523488
"478",-1.00611331488839
"479",0.738228007047515
"480",2.69951479431122
"481",3.52660498889863
"482",0.948677736595671
"483",-0.357817845558737
"484",1.81014135820889
"485",-0.44464759501968
"486",-1.1096854732912
"487",0.110661180759046
"488",-0.835959733326502
"489",-0.859179002929833
"490",-0.596029625605536
"491",-1.35793241527845
"492",0.246504869480484
"493",-0.636845215721904
"494",0.200130277519845
"495",2.53830943738248
"496",-0.156525130621775
"497",-3.10159332973079
"498",-0.0857472059032249
"499",1.06584845216495
"500",0.269144091548871
