"","x"
"258",-69.779099153016
"259",-68.7844562640413
"260",-67.0045355179922
"261",-67.5833949018724
"262",-66.2533057730598
"263",-64.1067439590474
"264",-62.2175792236084
"265",-60.9936436356642
"266",-60.5990752050904
"267",-58.5960124175919
"268",-58.3591033138254
"269",-56.8931531365488
"270",-54.4557481761707
"271",-51.6050123708006
"272",-48.7485183011968
"273",-46.8482786599742
"274",-45.6691488547215
"275",-45.1401921585597
"276",-44.0075888741937
"277",-44.8043360759524
"278",-47.0666825936443
"279",-47.3596788281268
"280",-48.030853480469
"281",-48.6161949417236
"282",-48.9697527342582
"283",-50.8039886480918
"284",-52.1552537379877
"285",-52.1474245687095
"286",-52.7646678500509
"287",-53.3458730550676
"288",-55.2121055586051
"289",-56.4596797544164
"290",-56.8210784313928
"291",-55.7604640833436
"292",-54.4901132770897
"293",-53.7307763129334
"294",-53.833897200633
"295",-54.703516028521
"296",-56.0078047993451
"297",-57.2748024728111
"298",-57.4256613352057
"299",-58.2414825535667
"300",-57.680320123408
"301",-59.6779672428683
"302",-62.3552201211754
"303",-65.2117183733181
"304",-67.1203034168486
"305",-66.8209835519419
"306",-66.1592170575457
"307",-67.0878242775108
"308",-67.0894178489745
"309",-65.0141851120083
"310",-64.3774530596366
"311",-64.1019268265008
"312",-64.9969032300269
"313",-64.0157884743935
"314",-62.2120324677997
"315",-61.3530504599907
"316",-61.6481949143161
"317",-61.3913346625281
"318",-60.7900371490779
"319",-59.7538973510823
"320",-59.0299750547758
"321",-58.6909693071484
"322",-60.2804483452464
"323",-60.2616248503363
"324",-61.5953438071594
"325",-62.2932488602442
"326",-63.6678622613946
"327",-65.3628404127405
"328",-67.0828245526318
"329",-66.3771014945498
"330",-66.2725233434541
"331",-67.9773080690828
"332",-69.7751051717807
"333",-71.1540661849806
"334",-72.7619787306378
"335",-73.506882219087
"336",-74.5085543631146
"337",-76.5003186460355
"338",-77.4692746499995
"339",-77.2329623820338
"340",-75.1742939141475
"341",-72.9854401459683
"342",-69.8482243028527
"343",-68.1577444460909
"344",-67.8421483706365
"345",-66.0662170385161
"346",-64.3846352309261
"347",-64.8910968222133
"348",-66.9367543650459
"349",-68.5630529762381
"350",-69.8680130000802
"351",-71.1467942761556
"352",-74.125536658721
"353",-76.2719590420514
"354",-76.8728039844209
"355",-77.4690448671798
"356",-78.516360900829
"357",-77.1630645250062
"358",-76.2056755825012
"359",-75.0407882906738
"360",-74.2590673486663
"361",-74.4606706538615
"362",-75.8390625500999
"363",-77.0373485624352
"364",-79.6842883501783
"365",-83.2509142997365
"366",-86.8769173550243
"367",-89.6890823391304
"368",-92.7664098856664
"369",-95.3392587711745
"370",-98.6448571966243
"371",-101.868652700723
"372",-103.550195210972
"373",-105.347401324357
"374",-105.085201596492
"375",-105.673446698347
"376",-105.090763011912
"377",-103.768090070195
"378",-102.612153321338
"379",-102.752205827136
"380",-101.390157128524
"381",-99.8243081952559
"382",-97.9158855068852
"383",-95.9537654008551
"384",-95.072836653302
"385",-92.0320756498303
"386",-89.584360138448
"387",-87.0702139669117
"388",-83.7523220226145
"389",-81.9173064248518
"390",-79.9342414781605
"391",-76.9967938235465
"392",-73.5882951530083
"393",-70.1732624783822
"394",-68.1039294981771
"395",-64.3902186672034
"396",-63.5166014442943
"397",-65.1376484315154
"398",-65.8610965034554
"399",-67.9336673570327
"400",-68.4933291056896
"401",-68.6048682410207
"402",-68.7234563877949
"403",-69.3797059196657
"404",-71.6989630799356
"405",-72.5661847454308
"406",-72.9641222020002
"407",-74.1831429139709
"408",-76.6325865315077
"409",-79.5212175361235
"410",-83.2413678412669
"411",-84.7717614849849
"412",-84.7153735377316
"413",-84.8470076618532
"414",-86.4627566876871
"415",-88.4894878056056
"416",-90.6976582050591
"417",-92.3109535330479
"418",-94.6357506466833
"419",-95.7443482925132
"420",-96.6599004864755
"421",-98.4114003091907
"422",-98.5118333116776
"423",-97.961430050631
"424",-98.0166805603145
"425",-97.5715141555878
"426",-97.5168476013735
"427",-95.8865954851716
"428",-94.3884625634128
"429",-92.683593680261
"430",-91.4598259237902
"431",-89.9654888893396
"432",-89.3095599904437
"433",-88.7632185452672
"434",-87.0851283380144
"435",-85.2213134324357
"436",-83.6427237015955
"437",-81.0634860129851
"438",-79.7854207813865
"439",-81.0079141237705
"440",-80.6930297362961
"441",-81.3261901798214
"442",-80.8983137000038
"443",-79.6694816343729
"444",-78.6137495524448
"445",-77.8475599343196
"446",-77.8892774798351
"447",-77.0174933289519
"448",-74.5448075256829
"449",-73.933572686895
"450",-74.2390401971043
"451",-73.6816717965909
"452",-74.7404214751515
"453",-75.416325391627
"454",-75.7959608183691
"455",-73.3170632260325
"456",-71.7461287407549
"457",-69.5811052620056
"458",-68.2768050190784
"459",-67.0793852553611
"460",-66.2719404728836
"461",-65.7587388326114
"462",-65.3480502369317
"463",-65.6691914740428
"464",-65.1608459697598
"465",-62.5155936049517
"466",-59.490917920089
"467",-55.8306591303445
"468",-54.047267428667
"469",-51.5174444064373
"470",-49.1595659861659
"471",-47.5036519220763
"472",-45.8605957630854
"473",-44.3751501804576
"474",-43.115033084663
"475",-40.5798515549481
"476",-39.4598480589789
"477",-39.6410680193915
"478",-38.6131432745936
"479",-36.78991386371
"480",-35.3252388307787
"481",-34.1174074821469
"482",-32.7606615266545
"483",-32.0695149366662
"484",-32.435780088655
"485",-33.4608078609653
"486",-34.4567097854238
"487",-34.9216718816888
"488",-36.2096821359677
"489",-36.8096548387448
"490",-38.9695640465862
"491",-40.2546457615417
"492",-43.2359201250313
"493",-46.1496150262107
"494",-48.8119130117551
"495",-50.8370384477057
"496",-53.1795498518226
"497",-52.8198210732733
"498",-51.2155086182326
"499",-50.8064729291715
"500",-49.382549569197
"501",-48.2727086663196
