"","xx","yy","zz"
"T+50",-0.581536886841964,1.41452976134359,-2.42003557245239
"T+51",0.747498225839383,0.313952364703777,-2.29202168804495
"T+52",0.849381409708371,0.447493830948759,-1.95651585438576
"T+53",5.80105779429666,-0.217370417980388,-1.91246086529749
"T+54",4.69369974457617,-0.250115594851192,-2.87572363403957
"T+55",2.31064412338952,0.14473880125688,-0.99461523370365
"T+56",0.159213103838273,0.068074677768672,-0.430299474513359
"T+57",-3.70915778580666,-0.997460304958562,-1.14927645136538
"T+58",2.42105787885269,0.820169112455894,0.329674345703255
"T+59",3.78995252602241,0.951726927885711,-0.714309531281302
"T+60",1.95701233330524,0.0358137323321311,-2.21622290513932
"T+61",0.71974933422897,0.728390716799765,-2.10935439602449
"T+62",-0.429624822515389,0.327959771339261,-2.09686906201944
"T+63",-0.623303015780601,2.54224993663399,-1.06477549712823
"T+64",-4.40911634343503,1.59806155327505,-1.72478090422871
"T+65",-4.47289011001128,0.117561831852387,-2.3765822503181
"T+66",-1.84957980824844,2.07981940797906,-0.371440857027142
"T+67",-0.428863141644432,1.26517874438666,-1.60805074703392
"T+68",7.57151383718837,-1.07369359822452,-1.64427666412056
"T+69",4.51019796208104,-1.18274815039218,-0.539225892935657
"T+70",-3.71101571718831,2.15427912409983,-0.0280578337087559
"T+71",-3.26363265634358,1.94806807260466,-0.970151781218852
"T+72",-0.910597600745738,-0.38772373736409,-3.65393785107195
"T+73",-2.29921039936959,-1.11785329478382,-3.25904746398275
"T+74",-3.03853433861798,-1.19711157343105,-1.53162622240921
"T+75",-1.79655370619969,2.34097546849636,-0.384966564158413
"T+76",1.18479921275017,2.09003148802409,-0.341588131715535
"T+77",1.80331416053049,1.55921202535734,-1.95714709291618
"T+78",3.42310096071183,0.948311000976544,-2.2564500551038
"T+79",4.3141335763213,1.44748283351344,-1.8690721910801
"T+80",-1.55064506317889,2.01121823673965,-1.68109457665957
"T+81",7.62126003787909,2.25607693660123,-2.39652407241523
"T+82",5.04020820088244,0.016667836222256,-0.389207615788823
"T+83",-1.84438723369676,0.188142762706245,-0.192014611280929
"T+84",-0.896799626196077,1.29301250284572,-0.309961622827259
"T+85",-0.121024166752484,1.50476579516733,-0.254519549151608
"T+86",0.22290068564531,0.836049230908504,-0.956239455172402
"T+87",-1.61793015236241,0.816747515534087,0.834491499854318
"T+88",-0.958851763253774,0.103688158387398,-1.22750751573044
"T+89",0.530917358934443,0.668894846687298,-0.500570172642635
"T+90",-0.384728864005904,1.23719193291637,-0.813483809816063
"T+91",0.798588398673667,-0.0921685540962794,-0.544398867156001
"T+92",0.206142718177053,0.222699045817561,-1.20493636358225
"T+93",-1.85519977916886,0.430530144804172,-1.12321045904844
"T+94",1.33248742514885,1.83907933315489,-0.260846555283655
"T+95",1.23234775528967,1.90577758513099,-1.13142027793333
"T+96",-1.5883962443929,1.3861785851209,-1.80570455213666
"T+97",0.100714416923241,1.11043710370984,-2.50462767338195
"T+98",0.427796816797109,-0.37767040221502,-0.983758394578034
"T+99",-1.05822099714442,1.08740770300791,-1.18469820999825
"T+100",-0.553666421658425,0.315056394221953,-2.58676160478491
"T+101",1.13144442578369,2.89332726715031,0.526402992307705
"T+102",0.531507407723734,1.20285312344874,-0.792974512058928
"T+103",-2.04044747763101,0.546515989115762,-1.6968231521297
"T+104",-4.95462526779958,-0.024648041115514,-2.20060696390964
"T+105",-2.3725845375067,2.24351305500204,-0.529376152962519
"T+106",-0.731714876524772,1.39229915292819,-1.16872009644899
"T+107",-1.03300749606721,2.2501656243638,-1.22806808266332
"T+108",-0.288069192422515,0.282542536917101,-0.906981124471091
"T+109",0.265895718330057,0.243599544169845,-1.53223505017381
"T+110",-0.843381358299939,-0.563193255632339,-2.77187381379934
"T+111",0.184776388951507,-0.142931455987689,-1.13332298326773
"T+112",2.46195073741961,1.66696870213341,0.559185497341697
"T+113",0.906789012963367,0.736433313544771,-0.62805673755972
"T+114",0.903066965582298,0.116333530383361,-1.71847807912692
"T+115",2.9142268946204,1.51955055809193,-1.52645733614498
"T+116",1.62395057688517,3.01115913292004,-0.776221760820646
"T+117",0.590419754431193,1.71788656650523,-2.50362696334088
"T+118",2.22310527418726,0.540977280188299,-3.78888323390905
"T+119",0.757830675548643,0.579367795683762,-2.27243186822266
"T+120",0.831914897114029,1.09811468286651,-2.16782129846865
"T+121",5.87885032140195,0.140812434005951,-2.67897795377435
"T+122",0.757721047523066,2.13830440004814,-1.91469648165696
"T+123",1.02867571408795,1.06243972563424,-0.660002221444753
"T+124",2.2271232383216,0.817757032361464,-2.15536523295781
"T+125",2.03749101610441,0.180557674434377,-1.61406169934017
"T+126",1.54334479856585,0.27856443066054,-1.73311649727631
"T+127",0.738004758455803,0.339652095069703,-1.2727383353804
"T+128",-2.27733317951605,2.30040439966674,-0.210914300191472
"T+129",-3.28369435810657,2.37092081605154,-0.190101944177514
"T+130",-1.93311682503399,1.19763634930932,-2.68387359830065
"T+131",-1.13434639412127,0.438173587240276,-2.89394124939263
"T+132",-1.4922051169915,0.77860650893361,-0.805869242048548
"T+133",-0.0673941964308146,3.12666092651118,1.61395919871518
"T+134",-9.57792903455451,1.40484731362441,-2.18272777318718
"T+135",-4.21718150677441,0.632674330015579,-2.12919453137785
"T+136",3.00680945379213,1.63481530307211,-0.337773709240374
"T+137",0.747704929998075,1.7747540203381,-1.8862601945472
"T+138",-1.67827872568236,1.98206925173478,-1.98104149774993
"T+139",-1.26458670929352,1.36942347568169,-2.02769496112223
"T+140",-4.11098009518846,1.43899380767501,-1.66587617006355
"T+141",-3.92834376945335,-0.635776955283159,-1.91493593938994
"T+142",-5.62512369329352,0.795293481764728,-0.868120857865111
"T+143",-2.81739162232338,0.956732555576099,-0.743366128100147
"T+144",-0.325601453121826,1.10803923523383,0.607138243071163
"T+145",1.14768223558776,0.713361391636674,-0.153712969300059
"T+146",0.707397307854482,1.9823922905601,1.04823100556806
"T+147",3.5238877291825,2.33998079754839,-0.289727945539226
"T+148",0.759439669958906,3.30447696955735,-0.284821152271229
"T+149",-1.92374201291972,3.45819493557407,-2.05962129793121
"T+150",-0.0979623233209574,1.65844206702646,-1.87192068234897
"T+151",1.28107993725044,0.382290432885141,-2.96184230415887
"T+152",1.21306294682958,-0.223851573741352,-3.34902318846915
"T+153",1.38939428314866,0.0956849946971956,-1.82925831581422
"T+154",1.2498008650523,-1.38550499951156,-1.96892229539185
"T+155",1.13849810063708,1.4210235465631,1.89432750761631
"T+156",2.04181553636749,2.32748305616952,1.7320588977788
"T+157",1.33869257923448,-0.428485482263475,-1.50879147865527
"T+158",2.98773761815438,0.119407898738341,-0.257785802395687
"T+159",2.38388058339717,0.530151035617728,-1.35723278414701
"T+160",-0.145189750067682,2.44348101877943,0.552090677233207
"T+161",-0.581230618792817,1.57047457812486,0.283142034306433
"T+162",0.707361749746727,-0.267631913797516,-0.712452046873689
"T+163",0.828741068239721,-0.00320195045267667,0.0370295322643983
"T+164",1.12100752304871,0.538217460204123,0.541567774337689
"T+165",-4.16757506484036,2.09698285312063,0.729904145440565
"T+166",-1.63265251147618,2.24665349288828,-1.13098368598013
"T+167",3.0686455530843,0.552391607430469,-0.847038046308807
"T+168",4.3220761348766,1.14310545525307,-2.37300174171031
"T+169",2.77132471131406,-0.421105815506454,-2.85125395879173
"T+170",-0.793785229390725,1.33944765968255,-1.15554325302422
"T+171",-1.73752762135507,1.62602176992542,-0.220433026115329
"T+172",2.6457754987247,2.75886135984056,-0.061231372147303
"T+173",-1.01763359784152,1.37567650177127,-2.96050854818026
"T+174",-1.4178745179543,1.11203054461921,-2.90971626004304
"T+175",0.351279128547444,-0.0404004194183287,-2.94465318612375
"T+176",0.922131813404148,1.60282304691816,-2.96489093015062
"T+177",0.0244100102801821,0.653567626870019,-2.69297487454113
"T+178",-0.867318470868216,-0.0971372819939474,-2.10000409258446
"T+179",-0.0100653706501961,0.982288736017547,-1.03432900742232
"T+180",-1.33651119585375,-1.57121157295476,-0.117742790253238
"T+181",-0.685849127355234,-0.0766627293546285,1.17626040822002
"T+182",0.537343365419385,0.850767672230159,1.76836390705827
"T+183",-1.39012260782745,1.67288974804314,0.862778015482537
"T+184",-1.08315468274454,1.48003469662145,-0.948442243343236
"T+185",-0.124944226202309,1.90093341988575,-1.27989210245944
"T+186",0.656046652399679,3.58705337975394,-1.93986558108065
"T+187",0.617541847499225,1.21212877096017,-2.47463973108675
"T+188",0.517049001032116,1.47377117816671,-2.34628750509602
"T+189",0.566131249253111,0.0453506112424916,-2.51792883273561
"T+190",-1.31147591853531,0.599297770205834,-3.09101534323538
"T+191",-0.127299743651451,0.814340398195601,-1.97223827151762
"T+192",-1.09522499061642,1.01902851644052,-2.4168215238369
"T+193",-2.81996052274881,1.38184183323479,-0.527663773865793
"T+194",0.911398254793897,1.47078895315025,-1.76284944293586
"T+195",2.73045928528419,0.605591216253169,-1.71119235030742
"T+196",-0.122398013694332,0.134631733557682,-3.52161037247579
"T+197",-2.18665510232281,1.52464034009551,-2.45650536378749
"T+198",-2.18621460607134,0.483831831260371,-1.22058739153957
"T+199",2.42852338575148,-0.0289953802272937,-0.628915816770963
"T+200",2.9063989999815,-0.669381492886964,-1.30023596713917
"T+201",-0.423951973554377,0.325629532997433,-1.49431066512862
"T+202",0.353538889592591,0.0629405949903205,-1.40175281555086
"T+203",2.47130235924425,1.28957814723103,-1.96658923919345
"T+204",2.79260167484005,0.637119204958039,-1.34455254537071
"T+205",0.556021325477739,0.252326601509819,-1.19785513144649
"T+206",-1.9409779718244,1.16792655051738,-0.366810167290358
"T+207",4.41653544818283,1.60363564462659,-0.583689353567996
"T+208",4.99094542300942,0.667414179795858,-3.64790382969347
"T+209",2.86472107890969,0.707283235459285,-2.19628241904632
"T+210",2.15081174416892,1.34758381150594,-1.88459680713218
"T+211",-1.01406639603167,2.78377805322693,-0.666747711481923
"T+212",1.78184528746055,1.56144927442696,-0.626964372862425
"T+213",1.7162665439246,0.34996856100883,-1.90614106021469
"T+214",-1.10357259764392,3.10244304835241,-0.110304517751588
"T+215",0.293506723055294,3.16430133591403,-2.0464033221317
"T+216",0.250740091564754,1.35877359873131,-2.57752634830872
"T+217",-0.9494353575208,1.30767062482519,-2.94678988345113
"T+218",-1.56510504501326,1.01156046207293,-3.34535326132759
"T+219",-0.354089303257075,1.61617146386616,-1.21719773999901
"T+220",1.9468919483282,-1.14013625732756,-1.58075629453392
"T+221",2.79396131742716,-0.98308537400676,-0.605066156661376
"T+222",1.00261964121672,0.96497702594058,0.285344642983913
"T+223",-1.38035854675416,0.244379150922382,-0.490666501434636
"T+224",3.5238456643972,1.11213244599117,0.567782555345265
"T+225",3.7472965425768,-1.1186972501046,-2.6587111981047
"T+226",3.37558969964472,1.6947931661568,0.58573024671579
"T+227",2.48523618771711,1.54372689875472,0.341048708201182
"T+228",-2.34825652210278,1.98029298726742,-2.41307350661661
"T+229",-2.83803115342558,2.30436499281905,-2.3028636284276
"T+230",0.611018772709958,1.52192632847692,-2.67420641184081
"T+231",-0.17711158928003,1.92854285262182,-2.23129052761811
"T+232",-0.462512027781309,1.69706662167479,-2.38213697631599
"T+233",1.295811848015,0.0163327774009321,-1.7763092602903
"T+234",1.8698476667023,1.34579984449455,0.789752962658221
"T+235",-0.128415656955817,1.06889388592767,0.807809778851754
"T+236",-0.432502487641238,2.89608721979738,0.694177789022038
"T+237",1.93926190583124,0.145875053183998,-1.9002970304403
"T+238",1.7799197015143,0.429721275969816,-1.18877719468496
"T+239",-2.88721149762352,2.44122136011023,-0.354423362335015
"T+240",1.31802348815819,1.70537106383798,-1.4439425537901
"T+241",2.81268929264683,1.13206202767643,-1.43684379508093
"T+242",0.30506717559959,2.26783330433991,-0.658965146015353
"T+243",2.01691035829666,1.99319231133309,-0.498362007978767
"T+244",0.696422407102662,2.11273096425556,-1.33566699901305
"T+245",0.171245967209771,2.86070050347135,-1.37424328840977
"T+246",-2.35221983918233,1.35242598339165,-1.0918451085756
"T+247",0.731022830401279,2.29981170116308,-1.62823875519509
"T+248",0.748272904861797,0.416872509931459,-3.73951556966995
"T+249",3.76201677642351,0.90690894559927,-2.21846562125852
"T+250",4.14395330543199,1.23618737103484,-1.12429389446839
"T+251",0.388420713108379,0.368963365325437,-2.45418466878726
"T+252",1.11959774512528,1.73747406567254,-0.493161788041114
"T+253",5.39684820040068,-0.387924317626941,-2.0016174838661
"T+254",3.02689844956403,-0.412325118044581,-3.2483052748876
"T+255",2.31255854435948,0.626422595774769,-1.73635989281132
"T+256",0.185978605132897,0.69055751121935,-1.21651827503827
"T+257",-1.01566626187968,1.68963241776239,-0.455904476597048
"T+258",-0.595627270843174,0.490453882455189,-2.06293163512182
"T+259",0.0371122373273183,0.615333371695376,-1.28040473283921
"T+260",-0.508390355749594,-0.255080341193429,-1.75536586446251
"T+261",-1.58044880732482,1.49074315780989,-0.535819027729997
"T+262",1.3450773288214,0.348802279748575,-1.65504885524823
"T+263",2.68229013113266,1.81928922928655,-0.133754136732571
"T+264",0.795222938671177,2.38246256886757,-0.251096918727943
"T+265",0.667458846359621,1.7250138671507,-1.62038976043784
"T+266",0.758280476916776,1.72287482907554,-1.97055316569693
"T+267",3.9996802667716,-0.303703055973082,-2.64320690651564
"T+268",-1.56815950555223,2.45474030093951,0.232465157268384
"T+269",-6.91996606829945,2.50167548022811,-0.194486188643491
"T+270",-5.8454054259642,0.74194546575221,-1.84695376066686
"T+271",-0.599458547050916,0.549335532913738,-2.02167495872164
"T+272",0.23023958259307,1.46896794380384,-2.17253631033775
"T+273",-0.387545181353192,1.90705651525392,-0.856444686233076
"T+274",0.263991915348647,-0.0265054044925711,-1.51288993320246
"T+275",0.409112077520882,3.02227503099674,-0.161930694246355
"T+276",0.126956114160026,2.35158675070709,-1.86325048053562
"T+277",-0.378186131186023,2.41618744341493,-1.52203340062378
"T+278",-1.32802917455535,2.97677162464764,-2.55886178056101
"T+279",-1.35741127797591,1.44173360126893,-3.50568241214147
"T+280",-5.53124703269215,0.83525521130438,-3.46813986730624
"T+281",-2.35908120294371,0.0167329828563135,-2.41424503814713
"T+282",2.36009423398432,-0.482560819220033,-0.715495384625274
"T+283",-3.45865107673184,-0.730974831079761,-0.693583000920738
"T+284",-1.68215985813363,0.913696837502552,0.723959967352968
"T+285",-6.68663844299542,0.572362387384385,-0.104495022666738
"T+286",-4.00747791464694,1.73297286802499,-1.12958261532178
"T+287",-0.548956979906255,0.338152148875416,-1.6576293153421
"T+288",-3.22211728398778,0.256663666325633,-0.199586390746432
"T+289",0.859226981606805,1.35025296325253,0.151041504966543
"T+290",1.98678555090348,-0.502681428560922,-1.31577677923765
"T+291",-0.5352019632181,0.13277970323473,-0.784967968058233
"T+292",0.392256510300296,-0.541725316085266,-0.696299712221979
"T+293",2.09787225687652,-0.601474035132613,-0.862309372267649
"T+294",-0.610676058268899,0.800983618911568,-0.704480268620115
"T+295",-1.37955644392108,1.42328649135353,-1.67181571996464
"T+296",1.0063040347244,-1.78278873155448,-2.71694592516867
"T+297",-1.45063825805259,0.905703207494655,-0.566052674229121
"T+298",-1.78308205750042,1.37583721684,-1.54147315636569
"T+299",-0.0639086350200888,0.885602558226339,-3.35778104121773
"T+300",0.80332128475063,2.04686165890642,-0.256149403253568
"T+301",5.276866674021,2.28807075795392,-0.663797508895097
"T+302",3.17673052210944,1.25309088511026,-2.87193213095592
"T+303",-1.38306147473169,1.7663126094213,-2.13701320310934
"T+304",0.49057106836657,0.473150857465316,-3.71658589649775
"T+305",-3.72063208294429,0.442182760593323,-3.35171672724496
"T+306",2.0169897173463,0.33562430785016,-3.48510919785845
"T+307",5.59383369838437,2.38827677530075,-1.42894152625416
"T+308",0.949037567126703,2.39142810986261,-3.7671687722274
"T+309",1.72734745104497,0.864230602963945,-4.26759905759042
"T+310",1.44847114463347,-0.36365699847673,-2.26473500843555
"T+311",-1.45849962080629,-0.924379019312509,-1.60891941187682
"T+312",1.5969926262433,1.16912257978594,0.0743732351951528
"T+313",2.43630090853075,0.0754812964402662,-0.162491589727232
"T+314",-1.33269813542707,0.793232470772918,-0.970957764934468
"T+315",0.690897548491167,-0.550079306370186,0.133934890642785
"T+316",0.922614991828609,-0.243526937329493,-1.59082317597378
"T+317",-1.72169810772729,1.0602012815548,-0.297433472771411
"T+318",-1.33271498109516,-0.435773951256157,-3.06812750490942
"T+319",0.242768201904113,0.352965297464547,-0.694394652298732
"T+320",0.0524208739591871,1.34201362442151,-0.701953754320776
"T+321",-1.20041422336071,0.168415855742076,-1.27452248312798
"T+322",-1.44741416564114,0.80787810393878,-0.224898374442374
"T+323",0.49063968867894,0.446565480892738,0.0420864052911226
"T+324",2.30595814271603,-0.0968418830684271,-0.899696768330017
"T+325",1.73962895971998,1.31176195880538,0.736350704495581
"T+326",0.743321451122716,-0.944976113811766,-1.09049329191405
"T+327",1.35443499604719,0.9252861775911,-1.13386912428623
"T+328",0.592258441241466,1.35821145315255,-1.61987172035395
"T+329",-0.35699660860649,2.02771644811019,-0.674563133424075
"T+330",-1.50209991928448,1.97736722942867,-0.929523950721346
"T+331",-0.915121656308922,2.05685860298635,0.0809868837456165
"T+332",2.69333045563241,3.18330559635154,-0.0213040022725303
"T+333",2.53903801140292,-0.694059411426943,-2.70165842384727
"T+334",-0.176725942668577,0.597343385021892,-1.30571776135666
"T+335",0.0216357196907382,1.34749163628364,0.0773147533780938
"T+336",0.00124574054066651,0.486265060717271,-1.14104220565036
"T+337",-2.02330334984103,1.14372172701552,-1.2053444872436
"T+338",-1.61660340283559,1.03438390159289,-2.94832247954145
"T+339",-0.132026704820627,-0.209584550919757,-3.99600527110719
"T+340",0.904587723793306,-0.316499062003169,-3.32004206931479
"T+341",1.70340815693076,0.887355423945419,-0.792088329742487
"T+342",0.201418640838179,0.13882309809609,-2.14591035658395
"T+343",-0.185111965349669,-0.400041929560683,-2.23684656164675
"T+344",0.441489417923485,0.240958352979231,-0.842776436264467
"T+345",1.64949828184714,0.350962663725379,-2.58683196765861
"T+346",1.80457137681791,0.613854523567475,-0.745163713170854
"T+347",3.50194776879101,1.97575762558057,-0.841487044966935
"T+348",1.83107021771163,-0.355049255963401,-0.137916481595031
"T+349",0.174486416699519,0.33106328073156,-0.0708314904370434
"T+350",1.00111331404156,1.11989317291762,-1.39554261242152
"T+351",-0.0945248036529751,0.207748840683997,-3.09544396555532
"T+352",0.74712684116332,-0.0307699618053961,-2.20476147847316
"T+353",0.0123167436487225,-0.773940446528531,-1.47888664704975
"T+354",-1.28332608673629,0.657161894858777,-1.13876293322799
"T+355",-0.435654346141748,1.0234735108387,-0.250818945363386
"T+356",-1.73588600519211,1.96813730651335,-0.316012512466191
"T+357",-3.29935211408247,1.09680439804296,-1.29559120145345
"T+358",0.336569883199783,2.37050307546793,0.369314797930543
"T+359",1.75296160671819,2.14555249039742,-0.7953063073029
"T+360",2.59441726251111,1.61690718128563,-1.01407964055948
"T+361",-0.494030999300617,0.0433988600963672,-3.43449363786628
"T+362",-1.15887160291126,1.25484968568053,-3.08590236921946
"T+363",-2.74929103670245,0.978138594188368,-2.26140344960047
"T+364",-2.05766670566701,1.45730896856239,-1.39992973787039
"T+365",-0.293669330260577,0.304338884271593,-1.08082133805684
"T+366",-1.63377339486755,2.42993543218772,0.831777872289167
"T+367",1.68601017026411,-0.614670271667659,-0.47565791229168
"T+368",1.29569687755424,0.359542972313434,0.448501516065393
"T+369",10.8023803748536,1.32989612756509,0.31661344582888
"T+370",7.08717540064738,0.923705640620801,0.370004317377477
"T+371",1.21218452856172,1.58871361467248,0.973542992842148
"T+372",0.932899453695867,3.45954077963207,1.55663335262067
"T+373",-0.167748482642737,1.84524339127493,-2.60656423175648
"T+374",4.32481945432497,3.84528702062859,-1.55871362256183
"T+375",3.01434821723913,4.12832082128397,-1.34605347904694
"T+376",2.47825261534263,3.37692644528199,-2.19758932381772
"T+377",4.81345472167757,2.12454868828272,-2.56598839386997
"T+378",3.20399623120692,1.05124390711132,-2.79919184073194
"T+379",1.45185309698737,1.92820750797765,-1.87318776314935
"T+380",6.791361179866,-0.859220242047505,-3.27650272491372
"T+381",1.34305471992429,0.882024532922022,-0.732529900487862
"T+382",5.29963726406694,1.48117517735404,-2.03764920086992
"T+383",-0.655741306998274,1.41309461121741,-0.940615417092482
"T+384",-3.14570006923701,2.30050706483288,-0.827449390722205
"T+385",-0.939975049076437,0.968259533267062,-0.51916410082322
"T+386",-2.48613240158653,-0.777450185799201,-2.00789810715846
"T+387",0.496547939096909,0.824227023617694,-1.9883159101129
"T+388",-0.260227408986898,1.12689596951707,0.160988820423289
"T+389",3.96888039834176e-05,0.934008137418779,-0.710033278627222
"T+390",-1.72565888191397,1.35511415525969,-0.897251768259772
"T+391",-1.93364438477924,1.81993462065697,-0.0259438632491615
"T+392",0.0949129202475559,1.14867204742721,-1.94323309870811
"T+393",-1.61965050253463,-0.373619113230924,-2.91293702970277
"T+394",-3.95973999925648,1.28529476658056,-2.85811783800632
"T+395",-3.49658652421244,-0.900736728758378,-3.86687060218433
"T+396",0.0140559663041968,0.724173829353071,-2.46372797868696
"T+397",0.594542567413474,1.70400118590198,-1.10824232032743
"T+398",-0.288040638148004,0.940560737531984,-0.893139826696761
"T+399",2.00828115110127,1.27053338407896,-1.1981727453774
"T+400",2.4526202601085,1.21227494964185,-0.677849854758478
"T+401",-0.708863973408706,1.3199658297546,-1.40455927127872
"T+402",-2.64934462660167,1.85119195399057,-0.0766453148353283
"T+403",-1.7221619392714,1.43163214274051,-0.708647589128779
"T+404",6.13732765420139,0.953864562042314,0.693023865803015
"T+405",2.58206135039499,1.16247490074849,-0.0600468455929861
"T+406",0.0217358425111095,-1.55917533197271,-3.22679823142565
"T+407",-5.06167909693905,0.0545741997976227,-1.01667198969075
"T+408",-0.574946716904157,0.893244718800901,0.212591676967215
"T+409",3.99873263952445,0.673821006319814,0.635721193293466
"T+410",1.27409189403282,-0.119369740973634,-1.46277790354069
"T+411",-0.45396927265402,-0.664797099845904,-0.789626880315387
"T+412",2.0416871874406,0.317640927707003,0.501164835224891
"T+413",-0.572298707687116,0.427585856755016,-0.50456837031278
"T+414",1.96369277933674,0.359923181899999,-2.30512347140022
"T+415",1.10273064458839,-0.461638305844115,-3.39668194088091
"T+416",-4.57203859588842,1.51583078022211,-1.79733190918388
"T+417",-4.96553525622345,1.84420908685681,-0.128265223560711
"T+418",-2.3530969304914,0.961487916947102,-0.849104737620125
"T+419",0.638008127559712,-0.862621144311948,-2.57472938538637
"T+420",1.59888244922868,0.397428506089254,-0.826402778156099
"T+421",2.62747378146961,-0.0401695654721058,1.25090112032194
"T+422",0.783485581513298,0.129558991265979,0.597066937454102
"T+423",-3.37469369103367,1.28865956453331,0.595823801730162
"T+424",-1.76230325997012,0.343030482332879,0.296642064969866
"T+425",-3.88066605850411,2.31845446790706,0.788526926150683
"T+426",-5.53312446531398,1.85780368577519,-0.489339103910981
"T+427",2.18108814315648,2.17379632343472,-1.71554803083939
"T+428",8.37169691680225,3.57299912102489,-1.47847026078618
"T+429",1.36433617401127,0.213050321869375,-3.70691017719323
"T+430",-1.47723018718765,0.810623580705814,-0.851219813203879
"T+431",-1.27187435340295,1.75439675098306,-0.337066218754624
"T+432",-2.18088951112131,-0.263164498693241,-2.52419055626062
"T+433",-2.15740031532428,0.357765718162734,0.746410920257529
"T+434",-0.112550567293014,-1.15289785876959,0.318371967531161
"T+435",0.0144148523534964,-0.273103614864799,1.94664542314934
"T+436",0.560334062880969,-0.621131724432845,0.859320111126933
"T+437",1.40813291186293,-0.685890459032604,1.05885063600695
"T+438",-2.88903326912345,1.8780123510283,3.40951930272886
"T+439",-3.21389943915058,1.96100436289801,3.10182113732091
"T+440",0.91612327175496,2.43472521753105,1.38959543151293
"T+441",0.318826433328581,1.80745480354401,-0.986858410184997
"T+442",-0.493255913167735,0.957034271662211,-0.531057944054568
"T+443",-9.09932547972178,1.42839442498101,-0.130426762728071
"T+444",-4.66034436814847,-0.00961271219290127,-1.83504260436409
"T+445",-0.482147604294941,-0.167489827411439,-1.13618594795603
"T+446",-3.48867638515322,-0.440754578689991,-0.606478348497077
"T+447",-2.20287447433831,-0.648642785540539,0.881835902618801
"T+448",-0.142287540305808,0.865998513815942,0.476631672724614
"T+449",2.32564501325461,1.10084548664601,-0.331730711199099
"T+450",-4.20242348589179,1.30140160575346,-0.352981669063522
"T+451",-2.76425239754097,-0.0236936909354368,-2.05484481207044
"T+452",2.27440266609375,0.892485577458933,0.348197391695461
"T+453",2.35422422385008,1.9523626819086,-0.235907147907465
"T+454",-1.16096054327942,2.01163170622007,-0.746825606181943
"T+455",-1.33056334619247,1.50480316358443,-1.07777472581495
"T+456",-0.164510010593157,3.62689071279872,-1.13783175620947
